pais;codigo_tienda;nombre_tienda;num_vendedor;talon;fecha_hora;fecha;hora;minuto;dia_semana;dia_semana_nombre;fin_de_semana;codigo_operacion;talon_original;tienda_orig;fecha_hora_orig;fecha_orig;hora_orig;minuto_orig;dia_semana_orig;dia_semana_orig_nombre;fin_de_semana_orig;codigo_operacion_orig;ean;venta_directa;devolucion;confirmacion;pedido;anulacion;importe
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370565;2026-05-07 16:02:00;2026-05-07;16;2;4;Jueves;NO;op060702370565202605071602;2370565;2094;2026-05-07 16:02:00;2026-05-07 00:00:00;16;2;4;Jueves;NO;op060702370565202605071602;3253634689319;1;0;0;0;0;42.0
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370549;2026-05-07 11:53:00;2026-05-07;11;53;4;Jueves;NO;op060702370549202605071153;2370549;2094;2026-05-07 11:53:00;2026-05-07 00:00:00;11;53;4;Jueves;NO;op060702370549202605071153;3253634691244;1;0;0;0;0;66.5
ES;2094;ECI SAN JOSÉ VALDERAS;65603847;3228517;2026-05-07 19:32:00;2026-05-07;19;32;4;Jueves;NO;op060703228517202605071932;3228517;2094;2026-05-07 19:32:00;2026-05-07 00:00:00;19;32;4;Jueves;NO;op060703228517202605071932;3253634692357;1;0;0;0;0;17.5
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370552;2026-05-07 12:44:00;2026-05-07;12;44;4;Jueves;NO;op060702370552202605071244;2370552;2094;2026-05-07 12:44:00;2026-05-07 00:00:00;12;44;4;Jueves;NO;op060702370552202605071244;3253634692500;1;0;0;0;0;21.0
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370545;2026-05-07 10:39:00;2026-05-07;10;39;4;Jueves;NO;op060702370545202605071039;2370545;2094;2026-05-07 10:39:00;2026-05-07 00:00:00;10;39;4;Jueves;NO;op060702370545202605071039;3253634692623;1;0;0;0;0;24.5
ES;2094;ECI SAN JOSÉ VALDERAS;66144965;3303855;2026-05-07 11:58:00;2026-05-07;11;58;4;Jueves;NO;op060703303855202605071158;3303855;2094;2026-05-07 11:58:00;2026-05-07 00:00:00;11;58;4;Jueves;NO;op060703303855202605071158;3253634735467;1;0;0;0;0;20.3
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370553;2026-05-07 12:57:00;2026-05-07;12;57;4;Jueves;NO;op060702370553202605071257;2370553;2094;2026-05-07 12:57:00;2026-05-07 00:00:00;12;57;4;Jueves;NO;op060702370553202605071257;3253634752808;1;0;0;0;0;28.0
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370560;2026-05-07 15:14:00;2026-05-07;15;14;4;Jueves;NO;op060702370560202605071514;2370560;2094;2026-05-07 15:14:00;2026-05-07 00:00:00;15;14;4;Jueves;NO;op060702370560202605071514;3253634752976;1;0;0;0;0;17.5
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370556;2026-05-07 14:37:00;2026-05-07;14;37;4;Jueves;NO;op060702370556202605071437;2370556;2094;2026-05-07 14:37:00;2026-05-07 00:00:00;14;37;4;Jueves;NO;op060702370556202605071437;3253634753256;1;0;0;0;0;28.0
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;2370564;2026-05-07 15:51:00;2026-05-07;15;51;4;Jueves;NO;op060702370564202605071551;2370564;2094;2026-05-07 15:51:00;2026-05-07 00:00:00;15;51;4;Jueves;NO;op060702370564202605071551;3253634762609;1;0;0;0;0;21.0
ES;2094;ECI SAN JOSÉ VALDERAS;56109564;3228525;2026-05-07 20:11:00;2026-05-07;20;11;4;Jueves;NO;op060703228525202605072011;3228525;2094;2026-05-07 20:11:00;2026-05-07 00:00:00;20;11;4;Jueves;NO;op060703228525202605072011;3253634779843;1;0;0;0;0;17.5
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;3245780;2026-05-07 19:03:00;2026-05-07;19;3;4;Jueves;NO;op060703245780202605071903;2370552;2094;2026-05-07 19:03:00;2026-05-07 00:00:00;19;3;4;Jueves;NO;op060702370552202605071903;3253634634517;0;-1;0;0;0;-42.0
ES;2094;ECI SAN JOSÉ VALDERAS;84427038;3245780;2026-05-07 19:03:00;2026-05-07;19;3;4;Jueves;NO;op060703245780202605071903;2370552;2094;2026-05-07 19:03:00;2026-05-07 00:00:00;19;3;4;Jueves;NO;op060702370552202605071903;3253634692500;0;-1;0;0;0;-21.0
ES;2094;ECI SAN JOSÉ VALDERAS;70375159;3245793;2026-05-07 19:47:00;2026-05-07;19;47;4;Jueves;NO;op060703245793202605071947;3245793;2094;2026-05-07 19:47:00;2026-05-07 00:00:00;19;47;4;Jueves;NO;op060703245793202605071947;3253634498669;0;0;0;1;0;24.5
ES;2094;ECI SAN JOSÉ VALDERAS;56109564;3245768;2026-05-07 16:53:00;2026-05-07;16;53;4;Jueves;NO;op060703245768202605071653;3245768;2094;2026-05-07 16:53:00;2026-05-07 00:00:00;16;53;4;Jueves;NO;op060703245768202605071653;3253634752884;0;0;0;1;0;28.0
ES;2094;ECI SAN JOSÉ VALDERAS;56109564;3245768;2026-05-07 16:53:00;2026-05-07;16;53;4;Jueves;NO;op060703245768202605071653;3245768;2094;2026-05-07 16:53:00;2026-05-07 00:00:00;16;53;4;Jueves;NO;op060703245768202605071653;3253634761251;0;0;0;1;0;24.5
ES;2094;ECI SAN JOSÉ VALDERAS;51889996;6616537;2026-05-07 21:13:00;2026-05-07;21;13;4;Jueves;NO;op060706616537202605072113;6616114;2094;2026-05-03 21:13:00;2026-05-03 00:00:00;21;13;7;Domingo;SI;op060706616114202605032113;3253634551609;0;0;1;0;0;40.0
ES;2020;ECI SALAMANCA;61164398;2984938;2026-05-07 20:26:00;2026-05-07;20;26;4;Jueves;NO;op069502984938202605072026;2984938;2020;2026-05-07 20:26:00;2026-05-07 00:00:00;20;26;4;Jueves;NO;op069502984938202605072026;3253634498683;1;0;0;0;0;24.5
ES;2020;ECI SALAMANCA;60759099;2984922;2026-05-07 16:34:00;2026-05-07;16;34;4;Jueves;NO;op069502984922202605071634;2984922;2020;2026-05-07 16:34:00;2026-05-07 00:00:00;16;34;4;Jueves;NO;op069502984922202605071634;3253634517964;1;0;0;0;0;28.0
ES;2020;ECI SALAMANCA;60759099;2984910;2026-05-07 11:45:00;2026-05-07;11;45;4;Jueves;NO;op069502984910202605071145;2984910;2020;2026-05-07 11:45:00;2026-05-07 00:00:00;11;45;4;Jueves;NO;op069502984910202605071145;3253634679815;1;0;0;0;0;21.0
ES;2020;ECI SALAMANCA;61164398;2984934;2026-05-07 19:56:00;2026-05-07;19;56;4;Jueves;NO;op069502984934202605071956;2984934;2020;2026-05-07 19:56:00;2026-05-07 00:00:00;19;56;4;Jueves;NO;op069502984934202605071956;3253634680118;1;0;0;0;0;21.0
ES;2020;ECI SALAMANCA;61164398;2984932;2026-05-07 19:38:00;2026-05-07;19;38;4;Jueves;NO;op069502984932202605071938;2984932;2020;2026-05-07 19:38:00;2026-05-07 00:00:00;19;38;4;Jueves;NO;op069502984932202605071938;3253634680880;1;0;0;0;0;21.0
ES;2020;ECI SALAMANCA;60759099;2984920;2026-05-07 14:49:00;2026-05-07;14;49;4;Jueves;NO;op069502984920202605071449;2984920;2020;2026-05-07 14:49:00;2026-05-07 00:00:00;14;49;4;Jueves;NO;op069502984920202605071449;3253634688084;1;0;0;0;0;80.5
ES;2020;ECI SALAMANCA;61164398;1727092;2026-05-07 21:15:00;2026-05-07;21;15;4;Jueves;NO;op069501727092202605072115;1727092;2020;2026-05-07 21:15:00;2026-05-07 00:00:00;21;15;4;Jueves;NO;op069501727092202605072115;3253634688848;1;0;0;0;0;31.5
ES;2020;ECI SALAMANCA;61164398;2984942;2026-05-07 20:58:00;2026-05-07;20;58;4;Jueves;NO;op069502984942202605072058;2984942;2020;2026-05-07 20:58:00;2026-05-07 00:00:00;20;58;4;Jueves;NO;op069502984942202605072058;3253634690247;1;0;0;0;0;66.5
ES;2020;ECI SALAMANCA;60759099;2984912;2026-05-07 12:08:00;2026-05-07;12;8;4;Jueves;NO;op069502984912202605071208;2984912;2020;2026-05-07 12:08:00;2026-05-07 00:00:00;12;8;4;Jueves;NO;op069502984912202605071208;3253634690940;1;0;0;0;0;66.5
ES;2020;ECI SALAMANCA;60759099;2984911;2026-05-07 12:06:00;2026-05-07;12;6;4;Jueves;NO;op069502984911202605071206;2984911;2020;2026-05-07 12:06:00;2026-05-07 00:00:00;12;6;4;Jueves;NO;op069502984911202605071206;3253634692500;1;0;0;0;0;21.0
ES;2020;ECI SALAMANCA;60759099;2984909;2026-05-07 11:44:00;2026-05-07;11;44;4;Jueves;NO;op069502984909202605071144;2984909;2020;2026-05-07 11:44:00;2026-05-07 00:00:00;11;44;4;Jueves;NO;op069502984909202605071144;3253634735436;1;0;0;0;0;20.3
ES;2020;ECI SALAMANCA;60759099;2984930;2026-05-07 18:40:00;2026-05-07;18;40;4;Jueves;NO;op069502984930202605071840;2984930;2020;2026-05-07 18:40:00;2026-05-07 00:00:00;18;40;4;Jueves;NO;op069502984930202605071840;3253634779812;1;0;0;0;0;17.5
ES;2020;ECI SALAMANCA;60759099;2984914;2026-05-07 13:51:00;2026-05-07;13;51;4;Jueves;NO;op069502984914202605071351;2984914;2020;2026-05-07 13:51:00;2026-05-07 00:00:00;13;51;4;Jueves;NO;op069502984914202605071351;3253634779843;1;0;0;0;0;17.5
ES;806;ECI POZUELO;60626462;7037880;2026-05-07 16:41:00;2026-05-07;16;41;4;Jueves;NO;op069607037880202605071641;7037880;806;2026-05-07 16:41:00;2026-05-07 00:00:00;16;41;4;Jueves;NO;op069607037880202605071641;3253634297217;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60626462;7037886;2026-05-07 18:02:00;2026-05-07;18;2;4;Jueves;NO;op069607037886202605071802;7037886;806;2026-05-07 18:02:00;2026-05-07 00:00:00;18;2;4;Jueves;NO;op069607037886202605071802;3253634297231;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60626462;7037867;2026-05-07 14:40:00;2026-05-07;14;40;4;Jueves;NO;op069607037867202605071440;7037867;806;2026-05-07 14:40:00;2026-05-07 00:00:00;14;40;4;Jueves;NO;op069607037867202605071440;3253634318806;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037907;2026-05-07 20:19:00;2026-05-07;20;19;4;Jueves;NO;op069607037907202605072019;7037907;806;2026-05-07 20:19:00;2026-05-07 00:00:00;20;19;4;Jueves;NO;op069607037907202605072019;3253634318806;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037872;2026-05-07 14:55:00;2026-05-07;14;55;4;Jueves;NO;op069607037872202605071455;7037872;806;2026-05-07 14:55:00;2026-05-07 00:00:00;14;55;4;Jueves;NO;op069607037872202605071455;3253634318813;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037886;2026-05-07 18:02:00;2026-05-07;18;2;4;Jueves;NO;op069607037886202605071802;7037886;806;2026-05-07 18:02:00;2026-05-07 00:00:00;18;2;4;Jueves;NO;op069607037886202605071802;3253634318813;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037920;2026-05-07 21:18:00;2026-05-07;21;18;4;Jueves;NO;op069607037920202605072118;7037920;806;2026-05-07 21:18:00;2026-05-07 00:00:00;21;18;4;Jueves;NO;op069607037920202605072118;3253634318820;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037886;2026-05-07 18:02:00;2026-05-07;18;2;4;Jueves;NO;op069607037886202605071802;7037886;806;2026-05-07 18:02:00;2026-05-07 00:00:00;18;2;4;Jueves;NO;op069607037886202605071802;3253634490229;1;0;0;0;0;59.5
ES;806;ECI POZUELO;60733011;7037920;2026-05-07 21:18:00;2026-05-07;21;18;4;Jueves;NO;op069607037920202605072118;7037920;806;2026-05-07 21:18:00;2026-05-07 00:00:00;21;18;4;Jueves;NO;op069607037920202605072118;3253634490724;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037926;2026-05-07 21:38:00;2026-05-07;21;38;4;Jueves;NO;op069607037926202605072138;7037926;806;2026-05-07 21:38:00;2026-05-07 00:00:00;21;38;4;Jueves;NO;op069607037926202605072138;3253634517964;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634517971;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60733011;7037905;2026-05-07 19:44:00;2026-05-07;19;44;4;Jueves;NO;op069607037905202605071944;7037905;806;2026-05-07 19:44:00;2026-05-07 00:00:00;19;44;4;Jueves;NO;op069607037905202605071944;3253634517988;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60733011;7037910;2026-05-07 20:38:00;2026-05-07;20;38;4;Jueves;NO;op069607037910202605072038;7037910;806;2026-05-07 20:38:00;2026-05-07 00:00:00;20;38;4;Jueves;NO;op069607037910202605072038;3253634517995;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634551609;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60626462;2672745;2026-05-07 19:35:00;2026-05-07;19;35;4;Jueves;NO;op069602672745202605071935;2672745;806;2026-05-07 19:35:00;2026-05-07 00:00:00;19;35;4;Jueves;NO;op069602672745202605071935;3253634626413;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037897;2026-05-07 19:07:00;2026-05-07;19;7;4;Jueves;NO;op069607037897202605071907;7037897;806;2026-05-07 19:07:00;2026-05-07 00:00:00;19;7;4;Jueves;NO;op069607037897202605071907;3253634636412;1;0;0;0;0;80.5
ES;806;ECI POZUELO;60626462;7037863;2026-05-07 14:20:00;2026-05-07;14;20;4;Jueves;NO;op069607037863202605071420;7037863;806;2026-05-07 14:20:00;2026-05-07 00:00:00;14;20;4;Jueves;NO;op069607037863202605071420;3253634638478;1;0;0;0;0;42.0
ES;806;ECI POZUELO;60733011;7037913;2026-05-07 20:56:00;2026-05-07;20;56;4;Jueves;NO;op069607037913202605072056;7037913;806;2026-05-07 20:56:00;2026-05-07 00:00:00;20;56;4;Jueves;NO;op069607037913202605072056;3253634652801;1;0;0;0;0;77.0
ES;806;ECI POZUELO;60733011;7037905;2026-05-07 19:44:00;2026-05-07;19;44;4;Jueves;NO;op069607037905202605071944;7037905;806;2026-05-07 19:44:00;2026-05-07 00:00:00;19;44;4;Jueves;NO;op069607037905202605071944;3253634679730;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037844;2026-05-07 10:46:00;2026-05-07;10;46;4;Jueves;NO;op069607037844202605071046;7037844;806;2026-05-07 10:46:00;2026-05-07 00:00:00;10;46;4;Jueves;NO;op069607037844202605071046;3253634679853;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037894;2026-05-07 18:54:00;2026-05-07;18;54;4;Jueves;NO;op069607037894202605071854;7037894;806;2026-05-07 18:54:00;2026-05-07 00:00:00;18;54;4;Jueves;NO;op069607037894202605071854;3253634679853;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037849;2026-05-07 11:32:00;2026-05-07;11;32;4;Jueves;NO;op069607037849202605071132;7037849;806;2026-05-07 11:32:00;2026-05-07 00:00:00;11;32;4;Jueves;NO;op069607037849202605071132;3253634679860;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037910;2026-05-07 20:38:00;2026-05-07;20;38;4;Jueves;NO;op069607037910202605072038;7037910;806;2026-05-07 20:38:00;2026-05-07 00:00:00;20;38;4;Jueves;NO;op069607037910202605072038;3253634679952;1;0;0;0;0;28.0
ES;806;ECI POZUELO;60733011;7037929;2026-05-07 21:41:00;2026-05-07;21;41;4;Jueves;NO;op069607037929202605072141;7037929;806;2026-05-07 21:41:00;2026-05-07 00:00:00;21;41;4;Jueves;NO;op069607037929202605072141;3253634679990;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037878;2026-05-07 16:13:00;2026-05-07;16;13;4;Jueves;NO;op069607037878202605071613;7037878;806;2026-05-07 16:13:00;2026-05-07 00:00:00;16;13;4;Jueves;NO;op069607037878202605071613;3253634680057;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037851;2026-05-07 11:52:00;2026-05-07;11;52;4;Jueves;NO;op069607037851202605071152;7037851;806;2026-05-07 11:52:00;2026-05-07 00:00:00;11;52;4;Jueves;NO;op069607037851202605071152;3253634680095;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;7037893;2026-05-07 18:51:00;2026-05-07;18;51;4;Jueves;NO;op069607037893202605071851;7037893;806;2026-05-07 18:51:00;2026-05-07 00:00:00;18;51;4;Jueves;NO;op069607037893202605071851;3253634680118;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037886;2026-05-07 18:02:00;2026-05-07;18;2;4;Jueves;NO;op069607037886202605071802;7037886;806;2026-05-07 18:02:00;2026-05-07 00:00:00;18;2;4;Jueves;NO;op069607037886202605071802;3253634680293;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037878;2026-05-07 16:13:00;2026-05-07;16;13;4;Jueves;NO;op069607037878202605071613;7037878;806;2026-05-07 16:13:00;2026-05-07 00:00:00;16;13;4;Jueves;NO;op069607037878202605071613;3253634680309;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037874;2026-05-07 15:00:00;2026-05-07;15;0;4;Jueves;NO;op069607037874202605071500;7037874;806;2026-05-07 15:00:00;2026-05-07 00:00:00;15;0;4;Jueves;NO;op069607037874202605071500;3253634680507;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037887;2026-05-07 18:27:00;2026-05-07;18;27;4;Jueves;NO;op069607037887202605071827;7037887;806;2026-05-07 18:27:00;2026-05-07 00:00:00;18;27;4;Jueves;NO;op069607037887202605071827;3253634680514;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;2672750;2026-05-07 20:03:00;2026-05-07;20;3;4;Jueves;NO;op069602672750202605072003;2672750;806;2026-05-07 20:03:00;2026-05-07 00:00:00;20;3;4;Jueves;NO;op069602672750202605072003;3253634680675;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;2672745;2026-05-07 19:35:00;2026-05-07;19;35;4;Jueves;NO;op069602672745202605071935;2672745;806;2026-05-07 19:35:00;2026-05-07 00:00:00;19;35;4;Jueves;NO;op069602672745202605071935;3253634680828;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037891;2026-05-07 18:43:00;2026-05-07;18;43;4;Jueves;NO;op069607037891202605071843;7037891;806;2026-05-07 18:43:00;2026-05-07 00:00:00;18;43;4;Jueves;NO;op069607037891202605071843;3253634680910;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;7037920;2026-05-07 21:18:00;2026-05-07;21;18;4;Jueves;NO;op069607037920202605072118;7037920;806;2026-05-07 21:18:00;2026-05-07 00:00:00;21;18;4;Jueves;NO;op069607037920202605072118;3253634680934;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;7037893;2026-05-07 18:51:00;2026-05-07;18;51;4;Jueves;NO;op069607037893202605071851;7037893;806;2026-05-07 18:51:00;2026-05-07 00:00:00;18;51;4;Jueves;NO;op069607037893202605071851;3253634681184;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634681238;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;7037913;2026-05-07 20:56:00;2026-05-07;20;56;4;Jueves;NO;op069607037913202605072056;7037913;806;2026-05-07 20:56:00;2026-05-07 00:00:00;20;56;4;Jueves;NO;op069607037913202605072056;3253634681962;1;0;0;0;0;31.5
ES;806;ECI POZUELO;60626462;7037902;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069607037902202605071925;7037902;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069607037902202605071925;3253634685939;1;0;0;0;0;38.5
ES;806;ECI POZUELO;60733011;7037932;2026-05-07 21:55:00;2026-05-07;21;55;4;Jueves;NO;op069607037932202605072155;7037932;806;2026-05-07 21:55:00;2026-05-07 00:00:00;21;55;4;Jueves;NO;op069607037932202605072155;3253634686509;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037920;2026-05-07 21:18:00;2026-05-07;21;18;4;Jueves;NO;op069607037920202605072118;7037920;806;2026-05-07 21:18:00;2026-05-07 00:00:00;21;18;4;Jueves;NO;op069607037920202605072118;3253634686523;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634688114;1;0;0;0;0;35.0
ES;806;ECI POZUELO;60733011;7037896;2026-05-07 19:00:00;2026-05-07;19;0;4;Jueves;NO;op069607037896202605071900;7037896;806;2026-05-07 19:00:00;2026-05-07 00:00:00;19;0;4;Jueves;NO;op069607037896202605071900;3253634688343;1;0;0;0;0;66.5
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634688466;1;0;0;0;0;63.0
ES;806;ECI POZUELO;60626462;7037851;2026-05-07 11:52:00;2026-05-07;11;52;4;Jueves;NO;op069607037851202605071152;7037851;806;2026-05-07 11:52:00;2026-05-07 00:00:00;11;52;4;Jueves;NO;op069607037851202605071152;3253634689647;1;0;0;0;0;35.0
ES;806;ECI POZUELO;60733011;7037893;2026-05-07 18:51:00;2026-05-07;18;51;4;Jueves;NO;op069607037893202605071851;7037893;806;2026-05-07 18:51:00;2026-05-07 00:00:00;18;51;4;Jueves;NO;op069607037893202605071851;3253634689661;1;0;0;0;0;35.0
ES;806;ECI POZUELO;60626462;7037871;2026-05-07 14:53:00;2026-05-07;14;53;4;Jueves;NO;op069607037871202605071453;7037871;806;2026-05-07 14:53:00;2026-05-07 00:00:00;14;53;4;Jueves;NO;op069607037871202605071453;3253634690063;1;0;0;0;0;59.5
ES;806;ECI POZUELO;60626462;7037867;2026-05-07 14:40:00;2026-05-07;14;40;4;Jueves;NO;op069607037867202605071440;7037867;806;2026-05-07 14:40:00;2026-05-07 00:00:00;14;40;4;Jueves;NO;op069607037867202605071440;3253634690247;1;0;0;0;0;66.5
ES;806;ECI POZUELO;60626462;7037854;2026-05-07 12:34:00;2026-05-07;12;34;4;Jueves;NO;op069607037854202605071234;7037854;806;2026-05-07 12:34:00;2026-05-07 00:00:00;12;34;4;Jueves;NO;op069607037854202605071234;3253634690629;1;0;0;0;0;66.5
ES;806;ECI POZUELO;60626462;7037866;2026-05-07 14:37:00;2026-05-07;14;37;4;Jueves;NO;op069607037866202605071437;7037866;806;2026-05-07 14:37:00;2026-05-07 00:00:00;14;37;4;Jueves;NO;op069607037866202605071437;3253634690896;1;0;0;0;0;63.0
ES;806;ECI POZUELO;60733011;7037932;2026-05-07 21:55:00;2026-05-07;21;55;4;Jueves;NO;op069607037932202605072155;7037932;806;2026-05-07 21:55:00;2026-05-07 00:00:00;21;55;4;Jueves;NO;op069607037932202605072155;3253634690902;1;0;0;0;0;63.0
ES;806;ECI POZUELO;60733011;2330512;2026-05-07 15:30:00;2026-05-07;15;30;4;Jueves;NO;op069602330512202605071530;2330512;806;2026-05-07 15:30:00;2026-05-07 00:00:00;15;30;4;Jueves;NO;op069602330512202605071530;3253634690919;1;0;0;0;0;63.0
ES;806;ECI POZUELO;60626462;7037867;2026-05-07 14:40:00;2026-05-07;14;40;4;Jueves;NO;op069607037867202605071440;7037867;806;2026-05-07 14:40:00;2026-05-07 00:00:00;14;40;4;Jueves;NO;op069607037867202605071440;3253634690957;1;0;0;0;0;66.5
ES;806;ECI POZUELO;60626462;7037897;2026-05-07 19:07:00;2026-05-07;19;7;4;Jueves;NO;op069607037897202605071907;7037897;806;2026-05-07 19:07:00;2026-05-07 00:00:00;19;7;4;Jueves;NO;op069607037897202605071907;3253634691244;1;0;0;0;0;66.5
ES;806;ECI POZUELO;60626462;7037848;2026-05-07 11:27:00;2026-05-07;11;27;4;Jueves;NO;op069607037848202605071127;7037848;806;2026-05-07 11:27:00;2026-05-07 00:00:00;11;27;4;Jueves;NO;op069607037848202605071127;3253634691565;1;0;0;0;0;59.5
ES;806;ECI POZUELO;60626462;7037876;2026-05-07 15:51:00;2026-05-07;15;51;4;Jueves;NO;op069607037876202605071551;7037876;806;2026-05-07 15:51:00;2026-05-07 00:00:00;15;51;4;Jueves;NO;op069607037876202605071551;3253634691572;1;0;0;0;0;59.5
ES;806;ECI POZUELO;60733011;2672749;2026-05-07 19:56:00;2026-05-07;19;56;4;Jueves;NO;op069602672749202605071956;2672749;806;2026-05-07 19:56:00;2026-05-07 00:00:00;19;56;4;Jueves;NO;op069602672749202605071956;3253634692432;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037902;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069607037902202605071925;7037902;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069607037902202605071925;3253634692531;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;2672747;2026-05-07 19:49:00;2026-05-07;19;49;4;Jueves;NO;op069602672747202605071949;2672747;806;2026-05-07 19:49:00;2026-05-07 00:00:00;19;49;4;Jueves;NO;op069602672747202605071949;3253634692555;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60733011;7037932;2026-05-07 21:55:00;2026-05-07;21;55;4;Jueves;NO;op069607037932202605072155;7037932;806;2026-05-07 21:55:00;2026-05-07 00:00:00;21;55;4;Jueves;NO;op069607037932202605072155;3253634692579;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;2672743;2026-05-07 19:25:00;2026-05-07;19;25;4;Jueves;NO;op069602672743202605071925;2672743;806;2026-05-07 19:25:00;2026-05-07 00:00:00;19;25;4;Jueves;NO;op069602672743202605071925;3253634692586;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60626462;7037891;2026-05-07 18:43:00;2026-05-07;18;43;4;Jueves;NO;op069607037891202605071843;7037891;806;2026-05-07 18:43:00;2026-05-07 00:00:00;18;43;4;Jueves;NO;op069607037891202605071843;3253634692616;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;7037894;2026-05-07 18:54:00;2026-05-07;18;54;4;Jueves;NO;op069607037894202605071854;7037894;806;2026-05-07 18:54:00;2026-05-07 00:00:00;18;54;4;Jueves;NO;op069607037894202605071854;3253634692623;1;0;0;0;0;24.5
ES;806;ECI POZUELO;60733011;2672734;2026-05-07 18:04:00;2026-05-07;18;4;4;Jueves;NO;op069602672734202605071804;2672734;806;2026-05-07 18:04:00;2026-05-07 00:00:00;18;4;4;Jueves;NO;op069602672734202605071804;3253634693231;1;0;0;0;0;21.0
ES;806;ECI POZUELO;60626462;7037846;2026-05-07 11:23:00;2026-05-07;11;23;4;Jueves;NO;op069607037846202605071123;7037846;806;2026-05-07 11:23:00;2026-05-07 00:00:00;11;23;4;Jueves;NO;op069607037846202605071123;3253634693309;1;0;0;0;0;21.0
